DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,WGTD_SAMPL_SIZE:Weighted Sample Size,OBS_FOOTNOTE:Observation footnote,SERIES_FOOTNOTE:Series footnote,DATA_SOURCE:Data Source,SOURCE_LINK:Citation of or link to the data source,CUSTODIAN:Custodian,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,REF_PERIOD:Reference Period,COVERAGE_TIME:The period of time for which data are provided,AGE:Current age
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SRB: Serbia,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),F: Female,2019,1.9,0: Units,PCNT: %,RA: Reanalysed,,1.1,3.4,539.7,The national estimate may be affected by bias due to (i) large variance in sub-national response rates (e.g. household response rate  eligible under 5 children response rate) and (ii) large variance in sub-national item non-response (i.e. missing weights and height among responders).,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Serbia Multiple Indicator Cluster Survey 2019  Survey Findings Reports. Belgrade  Serbia  Statistical Office of the Republic of Serbia and UNICEF,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2005-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SRB: Serbia,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),M: Male,2019,3.2,0: Units,PCNT: %,RA: Reanalysed,,1.7,6,622.7,The national estimate may be affected by bias due to (i) large variance in sub-national response rates (e.g. household response rate  eligible under 5 children response rate) and (ii) large variance in sub-national item non-response (i.e. missing weights and height among responders).,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Serbia Multiple Indicator Cluster Survey 2019  Survey Findings Reports. Belgrade  Serbia  Statistical Office of the Republic of Serbia and UNICEF,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2005-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SRB: Serbia,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,2019,2.6,0: Units,PCNT: %,RA: Reanalysed,,1.6,4.2,1162.4,The national estimate may be affected by bias due to (i) large variance in sub-national response rates (e.g. household response rate  eligible under 5 children response rate) and (ii) large variance in sub-national item non-response (i.e. missing weights and height among responders).,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Serbia Multiple Indicator Cluster Survey 2019  Survey Findings Reports. Belgrade  Serbia  Statistical Office of the Republic of Serbia and UNICEF,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2005-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SRB: Serbia,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),F: Female,2019,0.4,0: Units,PCNT: %,RA: Reanalysed,,0.1,1.2,539.7,The national estimate may be affected by bias due to (i) large variance in sub-national response rates (e.g. household response rate  eligible under 5 children response rate) and (ii) large variance in sub-national item non-response (i.e. missing weights and height among responders).,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Serbia Multiple Indicator Cluster Survey 2019  Survey Findings Reports. Belgrade  Serbia  Statistical Office of the Republic of Serbia and UNICEF,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2005-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SRB: Serbia,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),M: Male,2019,0.7,0: Units,PCNT: %,RA: Reanalysed,,0.3,1.6,622.7,The national estimate may be affected by bias due to (i) large variance in sub-national response rates (e.g. household response rate  eligible under 5 children response rate) and (ii) large variance in sub-national item non-response (i.e. missing weights and height among responders).,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Serbia Multiple Indicator Cluster Survey 2019  Survey Findings Reports. Belgrade  Serbia  Statistical Office of the Republic of Serbia and UNICEF,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2005-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SRB: Serbia,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),_T: Total,2019,0.5,0: Units,PCNT: %,RA: Reanalysed,,0.3,1.1,1162.4,The national estimate may be affected by bias due to (i) large variance in sub-national response rates (e.g. household response rate  eligible under 5 children response rate) and (ii) large variance in sub-national item non-response (i.e. missing weights and height among responders).,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Serbia Multiple Indicator Cluster Survey 2019  Survey Findings Reports. Belgrade  Serbia  Statistical Office of the Republic of Serbia and UNICEF,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2005-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SRB: Serbia,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2016,6.141948223,0: Units,PCNT: %,MD: Modelled,,6.027182579,6.259789467,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SRB: Serbia,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2017,6.154575825,0: Units,PCNT: %,MD: Modelled,,6.030191422,6.282419205,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SRB: Serbia,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2018,6.165445328,0: Units,PCNT: %,MD: Modelled,,6.030389786,6.304679871,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SRB: Serbia,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2019,6.180073261,0: Units,PCNT: %,MD: Modelled,,6.033512115,6.331611156,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SRB: Serbia,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2020,6.202315807,0: Units,PCNT: %,MD: Modelled,,6.04355669,6.367024899,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SYC: Seychelles,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2016,12.3935833,0: Units,PCNT: %,MD: Modelled,,11.05622673,13.93140221,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SYC: Seychelles,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2017,12.40619183,0: Units,PCNT: %,MD: Modelled,,10.98016167,14.06486893,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SYC: Seychelles,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2018,12.42694283,0: Units,PCNT: %,MD: Modelled,,10.90621376,14.20617485,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SYC: Seychelles,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2019,12.45110893,0: Units,PCNT: %,MD: Modelled,,10.84650707,14.34803009,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SYC: Seychelles,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2020,12.4838295,0: Units,PCNT: %,MD: Modelled,,10.78140163,14.51055908,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLE: Sierra Leone,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),F: Female,2017-07,28.3,0: Units,PCNT: %,RA: Reanalysed,,26.8,29.9,5719.8,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Sierra Leone Multiple Indicator Cluster Survey 2017  Survey Findings Report. Freetown  Sierra Leone  Statistics Sierra Leone,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1989-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLE: Sierra Leone,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),F: Female,2017-09,25.6,0: Units,PCNT: %,RA: Reanalysed,,23.9,27.5,5697.4,Reduced age range  Age calculated using alternate methods  Height/length modality (standing/lying) was not collected Age 0-5 months not covered  unadjusted,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Sierra Leone National Nutrition Survey 2017,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1989-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLE: Sierra Leone,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),F: Female,2019,26.8,0: Units,PCNT: %,RA: Reanalysed,,24.7,29,2383.9,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Sierra Leone Demographic and Health Survey 2019. Freetown  Sierra Leone  and Rockville  Maryland  USA  Stats SL and ICF,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1989-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLE: Sierra Leone,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),F: Female,2021,23.6,0: Units,PCNT: %,RA: Reanalysed,,22,25.3,4841.9,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Sierra Leone 2021 National Nutrition Survey,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1989-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLE: Sierra Leone,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),M: Male,2017-07,33.7,0: Units,PCNT: %,RA: Reanalysed,,32,35.4,5692.6,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Sierra Leone Multiple Indicator Cluster Survey 2017  Survey Findings Report. Freetown  Sierra Leone  Statistics Sierra Leone,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1989-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLE: Sierra Leone,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),M: Male,2017-09,33.1,0: Units,PCNT: %,RA: Reanalysed,,31.3,34.9,5575.4,Reduced age range  Age calculated using alternate methods  Height/length modality (standing/lying) was not collected Age 0-5 months not covered  unadjusted,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Sierra Leone National Nutrition Survey 2017,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1989-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLE: Sierra Leone,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),M: Male,2019,32.1,0: Units,PCNT: %,RA: Reanalysed,,30,34.3,2436.4,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Sierra Leone Demographic and Health Survey 2019. Freetown  Sierra Leone  and Rockville  Maryland  USA  Stats SL and ICF,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1989-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLE: Sierra Leone,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),M: Male,2021,29.1,0: Units,PCNT: %,RA: Reanalysed,,27.4,31,4500.8,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Sierra Leone 2021 National Nutrition Survey,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1989-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLE: Sierra Leone,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2017-07,31,0: Units,PCNT: %,RA: Reanalysed,,29.7,32.4,11412.4,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Sierra Leone Multiple Indicator Cluster Survey 2017  Survey Findings Report. Freetown  Sierra Leone  Statistics Sierra Leone,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1989-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLE: Sierra Leone,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2017-09,29.3,0: Units,PCNT: %,RA: Reanalysed,,27.9,30.7,11272.9,Reduced age range  Age calculated using alternate methods  Height/length modality (standing/lying) was not collected Age 0-5 months not covered  unadjusted,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Sierra Leone National Nutrition Survey 2017,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1989-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLE: Sierra Leone,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2019,29.5,0: Units,PCNT: %,RA: Reanalysed,,27.9,31.2,4820.4,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Sierra Leone Demographic and Health Survey 2019. Freetown  Sierra Leone  and Rockville  Maryland  USA  Stats SL and ICF,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1989-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLE: Sierra Leone,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2021,26.3,0: Units,PCNT: %,RA: Reanalysed,,24.9,27.6,9342.7,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Sierra Leone 2021 National Nutrition Survey,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1989-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLE: Sierra Leone,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),F: Female,2017-07,5.6,0: Units,PCNT: %,RA: Reanalysed,,4.8,6.4,5715.4,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Sierra Leone Multiple Indicator Cluster Survey 2017  Survey Findings Report. Freetown  Sierra Leone  Statistics Sierra Leone,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1989-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLE: Sierra Leone,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),F: Female,2019,5.2,0: Units,PCNT: %,RA: Reanalysed,,4.2,6.4,2385.1,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Sierra Leone Demographic and Health Survey 2019. Freetown  Sierra Leone  and Rockville  Maryland  USA  Stats SL and ICF,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1989-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLE: Sierra Leone,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),F: Female,2021,5.7,0: Units,PCNT: %,RA: Reanalysed,,4.8,6.7,4862.8,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Sierra Leone 2021 National Nutrition Survey,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1989-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLE: Sierra Leone,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),M: Male,2017-07,8,0: Units,PCNT: %,RA: Reanalysed,,7.1,8.9,5708.7,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Sierra Leone Multiple Indicator Cluster Survey 2017  Survey Findings Report. Freetown  Sierra Leone  Statistics Sierra Leone,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1989-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLE: Sierra Leone,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),M: Male,2019,5.5,0: Units,PCNT: %,RA: Reanalysed,,4.5,6.6,2438.8,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Sierra Leone Demographic and Health Survey 2019. Freetown  Sierra Leone  and Rockville  Maryland  USA  Stats SL and ICF,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1989-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLE: Sierra Leone,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),M: Male,2021,7,0: Units,PCNT: %,RA: Reanalysed,,6.1,8,4518.9,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Sierra Leone 2021 National Nutrition Survey,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1989-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLE: Sierra Leone,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,2017-07,6.8,0: Units,PCNT: %,RA: Reanalysed,,6.1,7.5,11424.1,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Sierra Leone Multiple Indicator Cluster Survey 2017  Survey Findings Report. Freetown  Sierra Leone  Statistics Sierra Leone,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1989-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLE: Sierra Leone,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,2017-09,5,0: Units,PCNT: %,AD: Adjusted,,,,,Age-Adjusted,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Sierra Leone National Nutrition Survey 2017,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1989-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLE: Sierra Leone,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,2019,5.4,0: Units,PCNT: %,RA: Reanalysed,,4.7,6.2,4823.9,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Sierra Leone Demographic and Health Survey 2019. Freetown  Sierra Leone  and Rockville  Maryland  USA  Stats SL and ICF,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1989-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLE: Sierra Leone,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,2021,6.3,0: Units,PCNT: %,RA: Reanalysed,,5.6,7.2,9381.7,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Sierra Leone 2021 National Nutrition Survey,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1989-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLE: Sierra Leone,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),F: Female,2017-07,1.8,0: Units,PCNT: %,RA: Reanalysed,,1.3,2.5,5715.4,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Sierra Leone Multiple Indicator Cluster Survey 2017  Survey Findings Report. Freetown  Sierra Leone  Statistics Sierra Leone,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2000-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLE: Sierra Leone,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),F: Female,2019,0.9,0: Units,PCNT: %,RA: Reanalysed,,0.6,1.4,2385.1,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Sierra Leone Demographic and Health Survey 2019. Freetown  Sierra Leone  and Rockville  Maryland  USA  Stats SL and ICF,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2000-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLE: Sierra Leone,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),F: Female,2021,2.4,0: Units,PCNT: %,RA: Reanalysed,,1.9,3.1,4862.8,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Sierra Leone 2021 National Nutrition Survey,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2000-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLE: Sierra Leone,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),M: Male,2017-07,2.7,0: Units,PCNT: %,RA: Reanalysed,,2.2,3.3,5708.7,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Sierra Leone Multiple Indicator Cluster Survey 2017  Survey Findings Report. Freetown  Sierra Leone  Statistics Sierra Leone,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2000-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLE: Sierra Leone,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),M: Male,2019,1.2,0: Units,PCNT: %,RA: Reanalysed,,0.8,1.8,2438.8,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Sierra Leone Demographic and Health Survey 2019. Freetown  Sierra Leone  and Rockville  Maryland  USA  Stats SL and ICF,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2000-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLE: Sierra Leone,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),M: Male,2021,2.3,0: Units,PCNT: %,RA: Reanalysed,,1.8,3,4518.9,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Sierra Leone 2021 National Nutrition Survey,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2000-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLE: Sierra Leone,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),_T: Total,2017-07,2.3,0: Units,PCNT: %,RA: Reanalysed,,1.9,2.7,11424.1,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Sierra Leone Multiple Indicator Cluster Survey 2017  Survey Findings Report. Freetown  Sierra Leone  Statistics Sierra Leone,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2000-2021,Y0T4: Under 5 years old
